id,username,primary,secret,server,farm,count_views,count_comments,count_photos,count_videos,title,description,can_comment,date_create,date_update,photos,visibility_can_see_set,needs_interstitial
72157648606227603,The British Library,11124631534,f33e63c6cd,2881,3,70,0,5,0,Set of maps found within image 11124631534,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11124631534"">flickr.com/photos/britishlibrary/11124631534</a>. There were 4 submaps found.",1,1424436066,1662104333,5,1,0
72157650518337820,The British Library,11235838334,21c6317e52,7349,8,103,0,4,0,Set of maps found within image 11235838334,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11235838334"">flickr.com/photos/britishlibrary/11235838334</a>. There were 3 submaps found.",1,1424436064,1662104333,4,1,0
72157650923002781,The British Library,11095951955,a83346d00f,2867,3,119,0,3,0,Set of maps found within image 11095951955,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11095951955"">flickr.com/photos/britishlibrary/11095951955</a>. There were 2 submaps found.",1,1424436063,1662104333,3,1,0
72157650922999931,The British Library,11247839654,86887ee541,3685,4,20,0,3,0,Set of maps found within image 11247839654,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11247839654"">flickr.com/photos/britishlibrary/11247839654</a>. There were 2 submaps found.",1,1424436049,1662104333,3,1,0
72157650518333440,The British Library,11202451433,1d9e5703e6,5527,6,62,0,5,0,Set of maps found within image 11202451433,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11202451433"">flickr.com/photos/britishlibrary/11202451433</a>. There were 4 submaps found.",1,1424436046,1662104333,5,1,0
72157650917800602,The British Library,11187508635,6124b29a0f,5530,6,397,0,3,0,Set of maps found within image 11187508635,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11187508635"">flickr.com/photos/britishlibrary/11187508635</a>. There were 2 submaps found.",1,1424436044,1662104333,3,1,0
72157650864213796,The British Library,11249124685,a1a2cc4af8,5505,6,75,0,3,0,Set of maps found within image 11249124685,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11249124685"">flickr.com/photos/britishlibrary/11249124685</a>. There were 2 submaps found.",1,1424436035,1662104333,3,1,0
72157648606220273,The British Library,11197787885,2d3e6cd4cc,2863,3,74,0,3,0,Set of maps found within image 11197787885,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11197787885"">flickr.com/photos/britishlibrary/11197787885</a>. There were 2 submaps found.",1,1424436034,1662104333,3,1,0
72157650917797142,The British Library,11001011786,0ff7c26eca,5509,6,29,0,3,0,Set of maps found within image 11001011786,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11001011786"">flickr.com/photos/britishlibrary/11001011786</a>. There were 2 submaps found.",1,1424436029,1662104333,3,1,0
72157650917794352,The British Library,11178580155,b8b3a89146,7367,8,92,0,3,0,Set of maps found within image 11178580155,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11178580155"">flickr.com/photos/britishlibrary/11178580155</a>. There were 2 submaps found.",1,1424436018,1662104333,3,1,0
72157650935955495,The British Library,11288044424,3f16656552,5504,6,61,0,3,0,Set of maps found within image 11288044424,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11288044424"">flickr.com/photos/britishlibrary/11288044424</a>. There were 2 submaps found.",1,1424436016,1662104333,3,1,0
72157650922991191,The British Library,11098644123,8ddac5aa49,3692,4,19,0,4,0,Set of maps found within image 11098644123,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11098644123"">flickr.com/photos/britishlibrary/11098644123</a>. There were 3 submaps found.",1,1424436013,1662104333,4,1,0
72157650917791852,The British Library,11222473695,fc1a0a32fd,3771,4,17,0,3,0,Set of maps found within image 11222473695,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11222473695"">flickr.com/photos/britishlibrary/11222473695</a>. There were 2 submaps found.",1,1424436008,1662104333,3,1,0
72157650935951075,The British Library,11143259126,61365862a6,3680,4,883,0,2,0,Set of maps found within image 11143259126,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11143259126"">flickr.com/photos/britishlibrary/11143259126</a>. There were 1 submaps found.",1,1424435999,1662104333,2,1,0
72157650512772459,The British Library,11045435554,3ec4d1bb55,5475,6,45,0,10,0,Set of maps found within image 11045435554,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11045435554"">flickr.com/photos/britishlibrary/11045435554</a>. There were 9 submaps found.",1,1424435992,1662104333,10,1,0
72157650518321350,The British Library,11214052754,4b1353f9b5,7424,8,44,0,4,0,Set of maps found within image 11214052754,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11214052754"">flickr.com/photos/britishlibrary/11214052754</a>. There were 3 submaps found.",1,1424435991,1662104333,4,1,0
72157650917787672,The British Library,11190032816,5ab432299b,3780,4,22,0,5,0,Set of maps found within image 11190032816,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11190032816"">flickr.com/photos/britishlibrary/11190032816</a>. There were 4 submaps found.",1,1424435990,1662104333,5,1,0
72157650935946515,The British Library,11188476693,5c9fa84186,7443,8,19,0,3,0,Set of maps found within image 11188476693,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11188476693"">flickr.com/photos/britishlibrary/11188476693</a>. There were 2 submaps found.",1,1424435983,1662104333,3,1,0
72157650864197976,The British Library,11193198576,a82bcb4e5e,3813,4,176,0,5,0,Set of maps found within image 11193198576,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11193198576"">flickr.com/photos/britishlibrary/11193198576</a>. There were 4 submaps found.",1,1424435975,1662104333,5,1,0
72157650864195706,The British Library,11005145705,760bccaa90,5507,6,317,0,3,0,Set of maps found within image 11005145705,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11005145705"">flickr.com/photos/britishlibrary/11005145705</a>. There were 2 submaps found.",1,1424435966,1662104333,3,1,0
72157648606202613,The British Library,11176727294,47c8f6b70c,5543,6,143,0,3,0,Set of maps found within image 11176727294,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11176727294"">flickr.com/photos/britishlibrary/11176727294</a>. There were 2 submaps found.",1,1424435966,1662104333,3,1,0
72157650922975101,The British Library,11224359056,39a86580a1,5506,6,118,0,3,0,Set of maps found within image 11224359056,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11224359056"">flickr.com/photos/britishlibrary/11224359056</a>. There were 2 submaps found.",1,1424435954,1662104333,3,1,0
72157650864192766,The British Library,11190322486,1bd0fba981,2883,3,78,0,3,0,Set of maps found within image 11190322486,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11190322486"">flickr.com/photos/britishlibrary/11190322486</a>. There were 2 submaps found.",1,1424435953,1662104333,3,1,0
72157650864191836,The British Library,11015065535,ba485bf318,7300,8,22,0,3,0,Set of maps found within image 11015065535,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11015065535"">flickr.com/photos/britishlibrary/11015065535</a>. There were 2 submaps found.",1,1424435949,1662104333,3,1,0
72157650864190476,The British Library,11232973425,4feb1250ef,2838,3,13,0,4,0,Set of maps found within image 11232973425,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11232973425"">flickr.com/photos/britishlibrary/11232973425</a>. There were 3 submaps found.",1,1424435943,1662104333,4,1,0
72157650922971791,The British Library,11249470185,dc25bcfda8,7406,8,60,0,5,0,Set of maps found within image 11249470185,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11249470185"">flickr.com/photos/britishlibrary/11249470185</a>. There were 4 submaps found.",1,1424435940,1662104333,5,1,0
72157650512757989,The British Library,11221307345,2b6de90772,3800,4,32,0,5,0,Set of maps found within image 11221307345,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11221307345"">flickr.com/photos/britishlibrary/11221307345</a>. There were 4 submaps found.",1,1424435937,1662104333,5,1,0
72157650518307960,The British Library,11189324854,6abfcda489,3756,4,17,0,3,0,Set of maps found within image 11189324854,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11189324854"">flickr.com/photos/britishlibrary/11189324854</a>. There were 2 submaps found.",1,1424435935,1662104333,3,1,0
72157648597265304,The British Library,11227903376,f0423369ef,5534,6,22,0,3,0,Set of maps found within image 11227903376,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11227903376"">flickr.com/photos/britishlibrary/11227903376</a>. There were 2 submaps found.",1,1424435924,1662104333,3,1,0
72157650521491218,The British Library,11167097054,cfa65eaed3,2890,3,83,0,4,0,Set of maps found within image 11167097054,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11167097054"">flickr.com/photos/britishlibrary/11167097054</a>. There were 3 submaps found.",1,1424435923,1662104333,4,1,0
72157648606192343,The British Library,11177970434,d7cec3590a,3786,4,82,0,3,0,Set of maps found within image 11177970434,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11177970434"">flickr.com/photos/britishlibrary/11177970434</a>. There were 2 submaps found.",1,1424435918,1662104333,3,1,0
72157650864184416,The British Library,11202045925,dbe1dbdc31,2890,3,195,0,4,0,Set of maps found within image 11202045925,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11202045925"">flickr.com/photos/britishlibrary/11202045925</a>. There were 3 submaps found.",1,1424435917,1662104333,4,1,0
72157650922966261,The British Library,11169278014,f7c62181eb,7337,8,9,0,3,0,Set of maps found within image 11169278014,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11169278014"">flickr.com/photos/britishlibrary/11169278014</a>. There were 2 submaps found.",1,1424435915,1662104333,3,1,0
72157650922964091,The British Library,11250181773,d4c9766f12,2811,3,65,0,3,0,Set of maps found within image 11250181773,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11250181773"">flickr.com/photos/britishlibrary/11250181773</a>. There were 2 submaps found.",1,1424435905,1662104333,3,1,0
72157648606189293,The British Library,11124205565,22f9ba0083,7388,8,101,0,3,0,Set of maps found within image 11124205565,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11124205565"">flickr.com/photos/britishlibrary/11124205565</a>. There were 2 submaps found.",1,1424435904,1662104333,3,1,0
72157650512750099,The British Library,11248513804,44ae6f4c90,3782,4,50,0,11,0,Set of maps found within image 11248513804,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11248513804"">flickr.com/photos/britishlibrary/11248513804</a>. There were 10 submaps found.",1,1424435902,1662104333,11,1,0
72157650935927015,The British Library,11171525526,35a0bdf9e1,3775,4,50,0,2,0,Set of maps found within image 11171525526,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11171525526"">flickr.com/photos/britishlibrary/11171525526</a>. There were 1 submaps found.",1,1424435898,1662104333,2,1,0
72157650512747759,The British Library,11136881716,a03c88d9da,5538,6,34,0,3,0,Set of maps found within image 11136881716,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11136881716"">flickr.com/photos/britishlibrary/11136881716</a>. There were 2 submaps found.",1,1424435892,1662104333,3,1,0
72157650935925295,The British Library,11227199854,491f8253fa,5536,6,32,0,4,0,Set of maps found within image 11227199854,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11227199854"">flickr.com/photos/britishlibrary/11227199854</a>. There were 3 submaps found.",1,1424435890,1662104333,4,1,0
72157650518296900,The British Library,11102869833,0946157a34,3690,4,67,0,3,0,Set of maps found within image 11102869833,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11102869833"">flickr.com/photos/britishlibrary/11102869833</a>. There were 2 submaps found.",1,1424435888,1662104333,3,1,0
72157648606182833,The British Library,11243740586,cfe9b0f883,2826,3,67,0,3,0,Set of maps found within image 11243740586,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11243740586"">flickr.com/photos/britishlibrary/11243740586</a>. There were 2 submaps found.",1,1424435877,1662104333,3,1,0
72157650518294120,The British Library,11000693343,119769ab58,5527,6,196,0,3,0,Set of maps found within image 11000693343,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11000693343"">flickr.com/photos/britishlibrary/11000693343</a>. There were 2 submaps found.",1,1424435874,1662104333,3,1,0
72157650922956531,The British Library,11194040943,75a9e34a93,3670,4,143,0,3,0,Set of maps found within image 11194040943,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11194040943"">flickr.com/photos/britishlibrary/11194040943</a>. There were 2 submaps found.",1,1424435870,1662104333,3,1,0
72157648597252564,The British Library,11248837106,f2dd5d3394,2888,3,185,0,3,0,Set of maps found within image 11248837106,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11248837106"">flickr.com/photos/britishlibrary/11248837106</a>. There were 2 submaps found.",1,1424435865,1662104333,3,1,0
72157650864171016,The British Library,11165739724,d604e65e8a,5536,6,90,0,4,0,Set of maps found within image 11165739724,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11165739724"">flickr.com/photos/britishlibrary/11165739724</a>. There were 3 submaps found.",1,1424435858,1662104333,4,1,0
72157650935917865,The British Library,11198498603,62300f50fc,2856,3,67,0,5,0,Set of maps found within image 11198498603,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11198498603"">flickr.com/photos/britishlibrary/11198498603</a>. There were 4 submaps found.",1,1424435856,1662104333,5,1,0
72157648606175263,The British Library,11212910766,3c8ffd6c43,3785,4,60,0,4,0,Set of maps found within image 11212910766,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11212910766"">flickr.com/photos/britishlibrary/11212910766</a>. There were 3 submaps found.",1,1424435845,1662104333,4,1,0
72157650521472798,The British Library,11090326976,5bd0c95277,7406,8,67,0,3,0,Set of maps found within image 11090326976,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11090326976"">flickr.com/photos/britishlibrary/11090326976</a>. There were 2 submaps found.",1,1424435844,1662104333,3,1,0
72157648606174373,The British Library,11009055964,03c96358f0,2831,3,10,0,3,0,Set of maps found within image 11009055964,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11009055964"">flickr.com/photos/britishlibrary/11009055964</a>. There were 2 submaps found.",1,1424435841,1662104333,3,1,0
72157650917750872,The British Library,11045292586,f5cb60bd31,3699,4,24,0,3,0,Set of maps found within image 11045292586,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11045292586"">flickr.com/photos/britishlibrary/11045292586</a>. There were 2 submaps found.",1,1424435835,1662104333,3,1,0
72157650864165466,The British Library,11247462016,1b85797b06,7364,8,25,0,4,0,Set of maps found within image 11247462016,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11247462016"">flickr.com/photos/britishlibrary/11247462016</a>. There were 3 submaps found.",1,1424435831,1662104333,4,1,0
72157650922946001,The British Library,10998760504,14c0ce91cb,3678,4,30,0,3,0,Set of maps found within image 10998760504,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/10998760504"">flickr.com/photos/britishlibrary/10998760504</a>. There were 2 submaps found.",1,1424435827,1662104333,3,1,0
72157650935910715,The British Library,11301343196,16e4d01351,3693,4,153,0,4,0,Set of maps found within image 11301343196,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11301343196"">flickr.com/photos/britishlibrary/11301343196</a>. There were 3 submaps found.",1,1424435825,1662104333,4,1,0
72157650864163456,The British Library,11229585704,349ce5876b,5541,6,25,0,9,0,Set of maps found within image 11229585704,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11229585704"">flickr.com/photos/britishlibrary/11229585704</a>. There were 8 submaps found.",1,1424435822,1662104333,9,1,0
72157650864162286,The British Library,11152750044,1bd013321c,2879,3,39,0,3,0,Set of maps found within image 11152750044,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11152750044"">flickr.com/photos/britishlibrary/11152750044</a>. There were 2 submaps found.",1,1424435817,1662104333,3,1,0
72157650518281240,The British Library,11231872383,be5712dbed,3774,4,12,0,3,0,Set of maps found within image 11231872383,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11231872383"">flickr.com/photos/britishlibrary/11231872383</a>. There were 2 submaps found.",1,1424435815,1662104334,3,1,0
72157650864161176,The British Library,11289289663,3ae1a844a3,7439,8,3,0,3,0,Set of maps found within image 11289289663,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11289289663"">flickr.com/photos/britishlibrary/11289289663</a>. There were 2 submaps found.",1,1424435812,1662104334,3,1,0
72157648597239154,The British Library,11001019994,daa9663d47,7391,8,10,0,7,0,Set of maps found within image 11001019994,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11001019994"">flickr.com/photos/britishlibrary/11001019994</a>. There were 6 submaps found.",1,1424435804,1662104334,7,1,0
72157650922941091,The British Library,11188385875,54ab94c2f5,7347,8,7,0,3,0,Set of maps found within image 11188385875,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11188385875"">flickr.com/photos/britishlibrary/11188385875</a>. There were 2 submaps found.",1,1424435802,1662104334,3,1,0
72157650512727759,The British Library,11184165754,1bec0a48c2,3739,4,22,0,3,0,Set of maps found within image 11184165754,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11184165754"">flickr.com/photos/britishlibrary/11184165754</a>. There were 2 submaps found.",1,1424435802,1662104334,3,1,0
72157650864156886,The British Library,11250089444,37cedb3fc4,5512,6,29,0,3,0,Set of maps found within image 11250089444,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11250089444"">flickr.com/photos/britishlibrary/11250089444</a>. There were 2 submaps found.",1,1424435791,1662104334,3,1,0
72157650864154966,The British Library,11215084656,f44da44fc4,3769,4,38,0,3,0,Set of maps found within image 11215084656,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11215084656"">flickr.com/photos/britishlibrary/11215084656</a>. There were 2 submaps found.",1,1424435783,1662104334,3,1,0
72157650922936361,The British Library,11186916363,d3d017ba7a,3784,4,216,0,3,0,Set of maps found within image 11186916363,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11186916363"">flickr.com/photos/britishlibrary/11186916363</a>. There were 2 submaps found.",1,1424435780,1662104334,3,1,0
72157650922935061,The British Library,11167321345,2f2db533e7,2828,3,21,0,3,0,Set of maps found within image 11167321345,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11167321345"">flickr.com/photos/britishlibrary/11167321345</a>. There were 2 submaps found.",1,1424435774,1662104334,3,1,0
72157650518270960,The British Library,11132106595,595637cf8d,3711,4,4,0,3,0,Set of maps found within image 11132106595,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11132106595"">flickr.com/photos/britishlibrary/11132106595</a>. There were 2 submaps found.",1,1424435767,1662104334,3,1,0
72157650521455338,The British Library,11203402283,af560fb7b4,7298,8,17,0,6,0,Set of maps found within image 11203402283,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11203402283"">flickr.com/photos/britishlibrary/11203402283</a>. There were 5 submaps found.",1,1424435766,1662104334,6,1,0
72157650512718269,The British Library,11248033236,1a46c9203f,2868,3,8,0,4,0,Set of maps found within image 11248033236,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11248033236"">flickr.com/photos/britishlibrary/11248033236</a>. There were 3 submaps found.",1,1424435759,1662104334,4,1,0
72157650864148416,The British Library,11114804676,f91f1583f8,2810,3,119,0,2,0,Set of maps found within image 11114804676,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11114804676"">flickr.com/photos/britishlibrary/11114804676</a>. There were 1 submaps found.",1,1424435756,1662104334,2,1,0
72157648597225974,The British Library,11233751954,cdf2bd84ca,3809,4,18,0,3,0,Set of maps found within image 11233751954,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11233751954"">flickr.com/photos/britishlibrary/11233751954</a>. There were 2 submaps found.",1,1424435746,1662104334,3,1,0
72157650922927771,The British Library,11245066753,2a77a0581b,3762,4,33,0,3,0,Set of maps found within image 11245066753,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11245066753"">flickr.com/photos/britishlibrary/11245066753</a>. There were 2 submaps found.",1,1424435742,1662104334,3,1,0
72157650864145646,The British Library,11231949023,12a3e0339b,5524,6,42,0,3,0,Set of maps found within image 11231949023,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11231949023"">flickr.com/photos/britishlibrary/11231949023</a>. There were 2 submaps found.",1,1424435742,1662104334,3,1,0
72157650518264240,The British Library,11111239996,fe6a865fa2,2858,3,486,0,3,0,Set of maps found within image 11111239996,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11111239996"">flickr.com/photos/britishlibrary/11111239996</a>. There were 2 submaps found.",1,1424435734,1662104334,3,1,0
72157650512711809,The British Library,11196358036,1e5ee28078,5472,6,56,0,4,0,Set of maps found within image 11196358036,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11196358036"">flickr.com/photos/britishlibrary/11196358036</a>. There were 3 submaps found.",1,1424435730,1662104334,4,1,0
72157650922924511,The British Library,11183372493,3951cccd49,7354,8,26,0,4,0,Set of maps found within image 11183372493,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11183372493"">flickr.com/photos/britishlibrary/11183372493</a>. There were 3 submaps found.",1,1424435728,1662104334,4,1,0
72157648606148773,The British Library,11233618385,67438bbd29,5487,6,32,0,3,0,Set of maps found within image 11233618385,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11233618385"">flickr.com/photos/britishlibrary/11233618385</a>. There were 2 submaps found.",1,1424435727,1662104334,3,1,0
72157650518261600,The British Library,10998115804,ffaa597391,3717,4,22,0,3,0,Set of maps found within image 10998115804,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/10998115804"">flickr.com/photos/britishlibrary/10998115804</a>. There were 2 submaps found.",1,1424435723,1662104334,3,1,0
72157650512706849,The British Library,11192702904,0e7a04ded4,7314,8,78,0,3,0,Set of maps found within image 11192702904,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11192702904"">flickr.com/photos/britishlibrary/11192702904</a>. There were 2 submaps found.",1,1424435710,1662104334,3,1,0
72157650518258450,The British Library,11104195466,5f3a2efb93,3809,4,9,0,3,0,Set of maps found within image 11104195466,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11104195466"">flickr.com/photos/britishlibrary/11104195466</a>. There were 2 submaps found.",1,1424435709,1662104334,3,1,0
72157648606143863,The British Library,11045358713,58c3162421,2806,3,14,0,10,0,Set of maps found within image 11045358713,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11045358713"">flickr.com/photos/britishlibrary/11045358713</a>. There were 9 submaps found.",1,1424435706,1662104334,10,1,0
72157648597215524,The British Library,11058862565,b4f0acd8f2,3694,4,5,0,3,0,Set of maps found within image 11058862565,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11058862565"">flickr.com/photos/britishlibrary/11058862565</a>. There were 2 submaps found.",1,1424435703,1662104334,3,1,0
72157650922917291,The British Library,11200942243,017043b745,5478,6,66,0,4,0,Set of maps found within image 11200942243,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11200942243"">flickr.com/photos/britishlibrary/11200942243</a>. There were 3 submaps found.",1,1424435695,1662104334,4,1,0
72157650521437168,The British Library,11143539485,09d00747fe,5511,6,17,0,3,0,Set of maps found within image 11143539485,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11143539485"">flickr.com/photos/britishlibrary/11143539485</a>. There were 2 submaps found.",1,1424435689,1662104334,3,1,0
72157650521437068,The British Library,11231756776,af96d7eef7,3730,4,9,0,3,0,Set of maps found within image 11231756776,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11231756776"">flickr.com/photos/britishlibrary/11231756776</a>. There were 2 submaps found.",1,1424435689,1662104334,3,1,0
72157650521433708,The British Library,11009601123,6f075962bc,7383,8,5,0,3,0,Set of maps found within image 11009601123,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11009601123"">flickr.com/photos/britishlibrary/11009601123</a>. There were 2 submaps found.",1,1424435676,1662104334,3,1,0
72157650917714942,The British Library,11059843846,985259aae5,7436,8,11,0,6,0,Set of maps found within image 11059843846,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11059843846"">flickr.com/photos/britishlibrary/11059843846</a>. There were 5 submaps found.",1,1424435675,1662104334,6,1,0
72157650864129266,The British Library,11253572566,f982c881a7,5549,6,25,0,3,0,Set of maps found within image 11253572566,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11253572566"">flickr.com/photos/britishlibrary/11253572566</a>. There were 2 submaps found.",1,1424435675,1662104334,3,1,0
72157650521430778,The British Library,11125384063,9ce8661e2c,7445,8,15,0,14,0,Set of maps found within image 11125384063,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11125384063"">flickr.com/photos/britishlibrary/11125384063</a>. There were 13 submaps found.",1,1424435662,1662104334,14,1,0
72157650864125856,The British Library,11217826025,9565fe6a41,7430,8,42,0,3,0,Set of maps found within image 11217826025,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11217826025"">flickr.com/photos/britishlibrary/11217826025</a>. There were 2 submaps found.",1,1424435661,1662104334,3,1,0
72157650518246330,The British Library,11187758405,8e60e80fab,3795,4,25,0,3,0,Set of maps found within image 11187758405,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11187758405"">flickr.com/photos/britishlibrary/11187758405</a>. There were 2 submaps found.",1,1424435658,1662104334,3,1,0
72157650864123276,The British Library,11233242726,9058e37a85,3831,4,103,0,3,0,Set of maps found within image 11233242726,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11233242726"">flickr.com/photos/britishlibrary/11233242726</a>. There were 2 submaps found.",1,1424435649,1662104334,3,1,0
72157650935867975,The British Library,11189267304,78d9301ceb,3802,4,19,0,3,0,Set of maps found within image 11189267304,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11189267304"">flickr.com/photos/britishlibrary/11189267304</a>. There were 2 submaps found.",1,1424435644,1662104334,3,1,0
72157650864121666,The British Library,11108059996,b2bb36496f,7447,8,35,0,3,0,Set of maps found within image 11108059996,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11108059996"">flickr.com/photos/britishlibrary/11108059996</a>. There were 2 submaps found.",1,1424435641,1662104334,3,1,0
72157648606127173,The British Library,11187939906,7043bd38c9,3768,4,88,0,4,0,Set of maps found within image 11187939906,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11187939906"">flickr.com/photos/britishlibrary/11187939906</a>. There were 3 submaps found.",1,1424435635,1662104334,4,1,0
72157648597199704,The British Library,11145246425,8ced7c3c7b,3820,4,218,0,3,0,Set of maps found within image 11145246425,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11145246425"">flickr.com/photos/britishlibrary/11145246425</a>. There were 2 submaps found.",1,1424435631,1662104334,3,1,0
72157650935863345,The British Library,11112590214,efec6e7d5a,3780,4,234,0,3,0,Set of maps found within image 11112590214,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11112590214"">flickr.com/photos/britishlibrary/11112590214</a>. There were 2 submaps found.",1,1424435624,1662104334,3,1,0
72157650935862755,The British Library,11161321805,55a216a29b,7307,8,213,0,3,0,Set of maps found within image 11161321805,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11161321805"">flickr.com/photos/britishlibrary/11161321805</a>. There were 2 submaps found.",1,1424435622,1662104334,3,1,0
72157650518237360,The British Library,11231286183,a27265f47e,2877,3,124,0,3,0,Set of maps found within image 11231286183,"Collection of maps found within <a href=""https://flickr.com/photos/britishlibrary/11231286183"">flickr.com/photos/britishlibrary/11231286183</a>. There were 2 submaps found.",1,1424435616,1662104334,3,1,0
